data,pais,variavel,valor
2012-01-01,Netherlands,"PIB (%, cresc. anual)",-1.03035399148436
2013-01-01,Netherlands,"PIB (%, cresc. anual)",-0.130175288449919
2014-01-01,Netherlands,"PIB (%, cresc. anual)",1.42339539510084
2015-01-01,Netherlands,"PIB (%, cresc. anual)",1.95916972105708
2016-01-01,Netherlands,"PIB (%, cresc. anual)",2.19171371926123
2017-01-01,Netherlands,"PIB (%, cresc. anual)",2.91090251315005
2018-01-01,Netherlands,"PIB (%, cresc. anual)",2.36091509478513
2019-01-01,Netherlands,"PIB (%, cresc. anual)",1.95558841574046
2020-01-01,Netherlands,"PIB (%, cresc. anual)",-3.88608391819609
2021-01-01,Netherlands,"PIB (%, cresc. anual)",6.19185710427116
2022-01-01,Netherlands,"PIB (%, cresc. anual)",4.32891831787197
2023-01-01,Netherlands,"PIB (%, cresc. anual)",0.116008634532122
2006-01-01,Poland,"PIB (%, cresc. anual)",6.13113645855509
2007-01-01,Poland,"PIB (%, cresc. anual)",7.06153463356746
2008-01-01,Poland,"PIB (%, cresc. anual)",4.19998126444942
2009-01-01,Poland,"PIB (%, cresc. anual)",2.83218405318897
2010-01-01,Poland,"PIB (%, cresc. anual)",2.93463818052832
2011-01-01,Poland,"PIB (%, cresc. anual)",5.04218788292943
2012-01-01,Poland,"PIB (%, cresc. anual)",1.54522157125609
2013-01-01,Poland,"PIB (%, cresc. anual)",0.85655708060645
2014-01-01,Poland,"PIB (%, cresc. anual)",3.83695849351797
2015-01-01,Poland,"PIB (%, cresc. anual)",4.38329863507276
2016-01-01,Poland,"PIB (%, cresc. anual)",2.95350884167718
2017-01-01,Poland,"PIB (%, cresc. anual)",5.14001757409446
2018-01-01,Poland,"PIB (%, cresc. anual)",5.94520847705498
2019-01-01,Poland,"PIB (%, cresc. anual)",4.44998787878788
2020-01-01,Poland,"PIB (%, cresc. anual)",-2.02007073357655
2021-01-01,Poland,"PIB (%, cresc. anual)",6.93498038387065
2022-01-01,Poland,"PIB (%, cresc. anual)",5.63756676578897
2023-01-01,Poland,"PIB (%, cresc. anual)",0.160586011025046
2006-01-01,Portugal,"PIB (%, cresc. anual)",1.62503417629674
2007-01-01,Portugal,"PIB (%, cresc. anual)",2.50657964551773
2008-01-01,Portugal,"PIB (%, cresc. anual)",0.319247925063081
2009-01-01,Portugal,"PIB (%, cresc. anual)",-3.12207942033321
2010-01-01,Portugal,"PIB (%, cresc. anual)",1.73762547590566
2011-01-01,Portugal,"PIB (%, cresc. anual)",-1.69616478061504
2012-01-01,Portugal,"PIB (%, cresc. anual)",-4.05729360769561
2013-01-01,Portugal,"PIB (%, cresc. anual)",-0.922644674527888
2014-01-01,Portugal,"PIB (%, cresc. anual)",0.792190301875365
2015-01-01,Portugal,"PIB (%, cresc. anual)",1.79204604555983
2016-01-01,Portugal,"PIB (%, cresc. anual)",2.01948539561312
2017-01-01,Portugal,"PIB (%, cresc. anual)",3.5063452848124
2018-01-01,Portugal,"PIB (%, cresc. anual)",2.84932593436179
2019-01-01,Portugal,"PIB (%, cresc. anual)",2.68275992118076
2020-01-01,Portugal,"PIB (%, cresc. anual)",-8.3005165411776
2021-01-01,Portugal,"PIB (%, cresc. anual)",5.73743721854339
2022-01-01,Portugal,"PIB (%, cresc. anual)",6.82751087594069
2023-01-01,Portugal,"PIB (%, cresc. anual)",2.26125478073125
2006-01-01,Qatar,"PIB (%, cresc. anual)",26.1702456703032
2007-01-01,Qatar,"PIB (%, cresc. anual)",17.9856568160263
2008-01-01,Qatar,"PIB (%, cresc. anual)",17.6635563626089
2009-01-01,Qatar,"PIB (%, cresc. anual)",11.9565611289086
2010-01-01,Qatar,"PIB (%, cresc. anual)",19.5923315337859
2011-01-01,Qatar,"PIB (%, cresc. anual)",13.3751764107929
2012-01-01,Qatar,"PIB (%, cresc. anual)",4.73001184360784
2013-01-01,Qatar,"PIB (%, cresc. anual)",5.55604064306607
2014-01-01,Qatar,"PIB (%, cresc. anual)",5.33432329196459
2015-01-01,Qatar,"PIB (%, cresc. anual)",4.75334572438737
2016-01-01,Qatar,"PIB (%, cresc. anual)",3.06419188430156
2017-01-01,Qatar,"PIB (%, cresc. anual)",-1.49760470227838
2018-01-01,Qatar,"PIB (%, cresc. anual)",1.23487220191065
2019-01-01,Qatar,"PIB (%, cresc. anual)",0.688240954592672
2020-01-01,Qatar,"PIB (%, cresc. anual)",-3.5576039896784
2021-01-01,Qatar,"PIB (%, cresc. anual)",1.62684671918775
2022-01-01,Qatar,"PIB (%, cresc. anual)",4.20887124812552
2006-01-01,Saudi Arabia,"PIB (%, cresc. anual)",2.78840597311492
2007-01-01,Saudi Arabia,"PIB (%, cresc. anual)",1.84713499169528
2008-01-01,Saudi Arabia,"PIB (%, cresc. anual)",6.24975335613946
2009-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-2.05926391316528
2010-01-01,Saudi Arabia,"PIB (%, cresc. anual)",5.03950757174239
2011-01-01,Saudi Arabia,"PIB (%, cresc. anual)",10.9937616764876
2012-01-01,Saudi Arabia,"PIB (%, cresc. anual)",5.40891607761418
2013-01-01,Saudi Arabia,"PIB (%, cresc. anual)",2.53477827137303
2014-01-01,Saudi Arabia,"PIB (%, cresc. anual)",3.81142279142699
2015-01-01,Saudi Arabia,"PIB (%, cresc. anual)",4.5090590631757
2016-01-01,Saudi Arabia,"PIB (%, cresc. anual)",1.88449273567737
2017-01-01,Saudi Arabia,"PIB (%, cresc. anual)",0.911048655580274
2018-01-01,Saudi Arabia,"PIB (%, cresc. anual)",3.19922678028009
2019-01-01,Saudi Arabia,"PIB (%, cresc. anual)",1.09773374954092
2020-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-3.58153486307663
2021-01-01,Saudi Arabia,"PIB (%, cresc. anual)",5.07511034987979
2022-01-01,Saudi Arabia,"PIB (%, cresc. anual)",7.48598429134137
2023-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-0.754914810584665
2006-01-01,Senegal,"PIB (%, cresc. anual)",2.33077098330239
2007-01-01,Senegal,"PIB (%, cresc. anual)",2.82711920133374
2008-01-01,Senegal,"PIB (%, cresc. anual)",3.70316906391386
2009-01-01,Senegal,"PIB (%, cresc. anual)",2.75210448455053
2010-01-01,Senegal,"PIB (%, cresc. anual)",3.39088925336209
2011-01-01,Senegal,"PIB (%, cresc. anual)",1.33409107961258
2012-01-01,Senegal,"PIB (%, cresc. anual)",4.00299555090457
2013-01-01,Senegal,"PIB (%, cresc. anual)",2.41238527605579
2014-01-01,Senegal,"PIB (%, cresc. anual)",6.22407443790986
2015-01-01,Senegal,"PIB (%, cresc. anual)",6.36704365066983
2016-01-01,Senegal,"PIB (%, cresc. anual)",6.35606857181878
2017-01-01,Senegal,"PIB (%, cresc. anual)",7.4074861863013
2018-01-01,Senegal,"PIB (%, cresc. anual)",6.20924103389086
2019-01-01,Senegal,"PIB (%, cresc. anual)",4.61362809749708
2020-01-01,Senegal,"PIB (%, cresc. anual)",1.3420737726679
2021-01-01,Senegal,"PIB (%, cresc. anual)",6.54400109937833
2022-01-01,Senegal,"PIB (%, cresc. anual)",3.82185605131144
2023-01-01,Senegal,"PIB (%, cresc. anual)",3.69999636052071
2006-01-01,Serbia,"PIB (%, cresc. anual)",5.10779014122984
2007-01-01,Serbia,"PIB (%, cresc. anual)",6.43952555416212
2008-01-01,Serbia,"PIB (%, cresc. anual)",5.6555766215919
2009-01-01,Serbia,"PIB (%, cresc. anual)",-2.73175198917728
2010-01-01,Serbia,"PIB (%, cresc. anual)",0.73104455254213
2011-01-01,Serbia,"PIB (%, cresc. anual)",2.0362766886403
2012-01-01,Serbia,"PIB (%, cresc. anual)",-0.68154236933475
2013-01-01,Serbia,"PIB (%, cresc. anual)",2.89263673355808
2014-01-01,Serbia,"PIB (%, cresc. anual)",-1.58951031990257
2015-01-01,Serbia,"PIB (%, cresc. anual)",1.80605926509682
2016-01-01,Serbia,"PIB (%, cresc. anual)",3.33858676542988
2017-01-01,Serbia,"PIB (%, cresc. anual)",2.10116384741241
2018-01-01,Serbia,"PIB (%, cresc. anual)",4.4951212927627
2019-01-01,Serbia,"PIB (%, cresc. anual)",4.33173490608283
2020-01-01,Serbia,"PIB (%, cresc. anual)",-0.903218501520755
2021-01-01,Serbia,"PIB (%, cresc. anual)",7.72594777674031
2022-01-01,Serbia,"PIB (%, cresc. anual)",2.54995557013696
2023-01-01,Serbia,"PIB (%, cresc. anual)",2.52779333573876
2006-01-01,Tunisia,"PIB (%, cresc. anual)",5.24409983246916
2007-01-01,Tunisia,"PIB (%, cresc. anual)",6.70952097453554
2008-01-01,Tunisia,"PIB (%, cresc. anual)",4.23778147502819
2009-01-01,Tunisia,"PIB (%, cresc. anual)",3.04345012371552
2010-01-01,Tunisia,"PIB (%, cresc. anual)",2.97113275066512
2011-01-01,Tunisia,"PIB (%, cresc. anual)",-2.04663389535644
2012-01-01,Tunisia,"PIB (%, cresc. anual)",4.21667711535632
2013-01-01,Tunisia,"PIB (%, cresc. anual)",2.42993096446429
2014-01-01,Tunisia,"PIB (%, cresc. anual)",3.09032803070775
2015-01-01,Tunisia,"PIB (%, cresc. anual)",0.967703108220121
2016-01-01,Tunisia,"PIB (%, cresc. anual)",1.11742594891074
2017-01-01,Tunisia,"PIB (%, cresc. anual)",2.23783867965943
2018-01-01,Tunisia,"PIB (%, cresc. anual)",2.62493010870395
2019-01-01,Tunisia,"PIB (%, cresc. anual)",1.58784665466504
2020-01-01,Tunisia,"PIB (%, cresc. anual)",-8.5918261797364
2021-01-01,Tunisia,"PIB (%, cresc. anual)",4.60518674330524
2022-01-01,Tunisia,"PIB (%, cresc. anual)",2.6039605888686
2023-01-01,Tunisia,"PIB (%, cresc. anual)",0.423648407741425
2006-01-01,Uruguay,"PIB (%, cresc. anual)",4.09857735445401
2007-01-01,Uruguay,"PIB (%, cresc. anual)",6.54151084504817
2008-01-01,Uruguay,"PIB (%, cresc. anual)",7.17614466455107
2009-01-01,Uruguay,"PIB (%, cresc. anual)",4.24349419462426
2010-01-01,Uruguay,"PIB (%, cresc. anual)",7.8034096507169
2011-01-01,Uruguay,"PIB (%, cresc. anual)",5.16213302463606
2012-01-01,Uruguay,"PIB (%, cresc. anual)",3.53817872056869
2013-01-01,Uruguay,"PIB (%, cresc. anual)",4.63753862902416
2014-01-01,Uruguay,"PIB (%, cresc. anual)",3.23879122952364
2015-01-01,Uruguay,"PIB (%, cresc. anual)",0.370741257681345
2016-01-01,Uruguay,"PIB (%, cresc. anual)",1.68979815933486
2017-01-01,Uruguay,"PIB (%, cresc. anual)",1.74037649262446
2018-01-01,Uruguay,"PIB (%, cresc. anual)",0.164518266525505
2019-01-01,Uruguay,"PIB (%, cresc. anual)",0.928565543252915
2020-01-01,Uruguay,"PIB (%, cresc. anual)",-7.38009884092411
2021-01-01,Uruguay,"PIB (%, cresc. anual)",5.56189279343275
2022-01-01,Uruguay,"PIB (%, cresc. anual)",4.70725761465232
2023-01-01,Uruguay,"PIB (%, cresc. anual)",0.3674751756175
2006-01-01,United States,"PIB (%, cresc. anual)",2.78453963938148
2007-01-01,United States,"PIB (%, cresc. anual)",2.00385829825838
2008-01-01,United States,"PIB (%, cresc. anual)",0.113587248258867
2009-01-01,United States,"PIB (%, cresc. anual)",-2.57650023426996
2010-01-01,United States,"PIB (%, cresc. anual)",2.6951925838264
2011-01-01,United States,"PIB (%, cresc. anual)",1.56440685438301
2012-01-01,United States,"PIB (%, cresc. anual)",2.28911338767897
2013-01-01,United States,"PIB (%, cresc. anual)",2.11783009919846
2014-01-01,United States,"PIB (%, cresc. anual)",2.52381981441982
2015-01-01,United States,"PIB (%, cresc. anual)",2.94555045455233
2016-01-01,United States,"PIB (%, cresc. anual)",1.81945147474293
2017-01-01,United States,"PIB (%, cresc. anual)",2.45762230356996
2018-01-01,United States,"PIB (%, cresc. anual)",2.96650507100425
2019-01-01,United States,"PIB (%, cresc. anual)",2.46703756313913
2020-01-01,United States,"PIB (%, cresc. anual)",-2.21346933290643
2021-01-01,United States,"PIB (%, cresc. anual)",5.8002061284573
2022-01-01,United States,"PIB (%, cresc. anual)",1.93549589483209
2023-01-01,United States,"PIB (%, cresc. anual)",2.54270029878489
2006-01-01,Argentina,"Câmbio (UMC/US$, média)",3.05431333333333
2007-01-01,Argentina,"Câmbio (UMC/US$, média)",3.09564884920635
2008-01-01,Argentina,"Câmbio (UMC/US$, média)",3.14416455988456
2009-01-01,Argentina,"Câmbio (UMC/US$, média)",3.71010683052328
2010-01-01,Argentina,"Câmbio (UMC/US$, média)",3.8962951544705
2011-01-01,Argentina,"Câmbio (UMC/US$, média)",4.11013957621326
2012-01-01,Argentina,"Câmbio (UMC/US$, média)",4.53693436018746
2013-01-01,Argentina,"Câmbio (UMC/US$, média)",5.45935266465704
2014-01-01,Argentina,"Câmbio (UMC/US$, média)",8.07527599281334
2015-01-01,Argentina,"Câmbio (UMC/US$, média)",9.23318552472429
2016-01-01,Argentina,"Câmbio (UMC/US$, média)",14.7581750873396
2017-01-01,Argentina,"Câmbio (UMC/US$, média)",16.5627069251411
2018-01-01,Argentina,"Câmbio (UMC/US$, média)",28.0949916666667
2019-01-01,Argentina,"Câmbio (UMC/US$, média)",48.1478916666667
2020-01-01,Argentina,"Câmbio (UMC/US$, média)",70.5391666666667
2021-01-01,Argentina,"Câmbio (UMC/US$, média)",94.9907416666667
2022-01-01,Argentina,"Câmbio (UMC/US$, média)",130.61655
2023-01-01,Argentina,"Câmbio (UMC/US$, média)",296.258041666667
2006-01-01,Australia,"Câmbio (UMC/US$, média)",1.3279734405
2007-01-01,Australia,"Câmbio (UMC/US$, média)",1.1950725
2008-01-01,Australia,"Câmbio (UMC/US$, média)",1.19217833333333
2009-01-01,Australia,"Câmbio (UMC/US$, média)",1.28218881008452
2010-01-01,Australia,"Câmbio (UMC/US$, média)",1.09015948638677
2011-01-01,Australia,"Câmbio (UMC/US$, média)",0.969463201496735
2012-01-01,Australia,"Câmbio (UMC/US$, média)",0.965801030658708
2013-01-01,Australia,"Câmbio (UMC/US$, média)",1.03584309652054
2014-01-01,Australia,"Câmbio (UMC/US$, média)",1.10936329281692
2015-01-01,Australia,"Câmbio (UMC/US$, média)",1.33109026245502
2016-01-01,Australia,"Câmbio (UMC/US$, média)",1.34521397601947
2017-01-01,Australia,"Câmbio (UMC/US$, média)",1.30475807671592
2018-01-01,Australia,"Câmbio (UMC/US$, média)",1.33841214646451
2019-01-01,Australia,"Câmbio (UMC/US$, média)",1.43850654421382
2020-01-01,Australia,"Câmbio (UMC/US$, média)",1.45308511847016
2021-01-01,Australia,"Câmbio (UMC/US$, média)",1.33122425957081
2022-01-01,Australia,"Câmbio (UMC/US$, média)",1.44166445896522
2023-01-01,Australia,"Câmbio (UMC/US$, média)",1.50519106560508
2006-01-01,Belgium,"Câmbio (UMC/US$, média)",0.796432730949096
2007-01-01,Belgium,"Câmbio (UMC/US$, média)",0.729672399984088
2008-01-01,Belgium,"Câmbio (UMC/US$, média)",0.679922680042729
2009-01-01,Belgium,"Câmbio (UMC/US$, média)",0.716957702016136
2010-01-01,Belgium,"Câmbio (UMC/US$, média)",0.754308990105979
2011-01-01,Belgium,"Câmbio (UMC/US$, média)",0.718413898653322
2012-01-01,Belgium,"Câmbio (UMC/US$, média)",0.778338120416812
2013-01-01,Belgium,"Câmbio (UMC/US$, média)",0.752945122702002
2014-01-01,Belgium,"Câmbio (UMC/US$, média)",0.752728196932591
2015-01-01,Belgium,"Câmbio (UMC/US$, média)",0.901296423367096
2016-01-01,Belgium,"Câmbio (UMC/US$, média)",0.903421436257288
2017-01-01,Belgium,"Câmbio (UMC/US$, média)",0.88520550826938
2018-01-01,Belgium,"Câmbio (UMC/US$, média)",0.846772667108096
2019-01-01,Belgium,"Câmbio (UMC/US$, média)",0.893276257067393
2020-01-01,Belgium,"Câmbio (UMC/US$, média)",0.875506396987983
2021-01-01,Belgium,"Câmbio (UMC/US$, média)",0.845494138890436
2022-01-01,Belgium,"Câmbio (UMC/US$, média)",0.949623753156941
2023-01-01,Belgium,"Câmbio (UMC/US$, média)",0.924839558470698
2006-01-01,Brazil,"Câmbio (UMC/US$, média)",2.17532666666667
2007-01-01,Brazil,"Câmbio (UMC/US$, média)",1.94705833333333
2008-01-01,Brazil,"Câmbio (UMC/US$, média)",1.83376666666667
2009-01-01,Brazil,"Câmbio (UMC/US$, média)",1.99942817314426
2010-01-01,Brazil,"Câmbio (UMC/US$, média)",1.75922671058718
2011-01-01,Brazil,"Câmbio (UMC/US$, média)",1.67282875525659
2012-01-01,Brazil,"Câmbio (UMC/US$, média)",1.95306861112487
2013-01-01,Brazil,"Câmbio (UMC/US$, média)",2.15608915126311
2014-01-01,Brazil,"Câmbio (UMC/US$, média)",2.35295196276669
2015-01-01,Brazil,"Câmbio (UMC/US$, média)",3.32690438276879
2016-01-01,Brazil,"Câmbio (UMC/US$, média)",3.49131342157271
2017-01-01,Brazil,"Câmbio (UMC/US$, média)",3.19138944630048
2018-01-01,Brazil,"Câmbio (UMC/US$, média)",3.65382536145755
2019-01-01,Brazil,"Câmbio (UMC/US$, média)",3.9444710972507
2020-01-01,Brazil,"Câmbio (UMC/US$, média)",5.15517878751281
2021-01-01,Brazil,"Câmbio (UMC/US$, média)",5.39440078962503
2022-01-01,Brazil,"Câmbio (UMC/US$, média)",5.16397029102111
2023-01-01,Brazil,"Câmbio (UMC/US$, média)",4.99437976287199
2006-01-01,Canada,"Câmbio (UMC/US$, média)",1.13434472583333
2007-01-01,Canada,"Câmbio (UMC/US$, média)",1.07404562166667
2008-01-01,Canada,"Câmbio (UMC/US$, média)",1.06708691833333
2009-01-01,Canada,"Câmbio (UMC/US$, média)",1.1415354059127
2010-01-01,Canada,"Câmbio (UMC/US$, média)",1.03011273517598
2011-01-01,Canada,"Câmbio (UMC/US$, média)",0.989258158636364
2012-01-01,Canada,"Câmbio (UMC/US$, média)",0.999364743593074
2013-01-01,Canada,"Câmbio (UMC/US$, média)",1.03013736373016
2014-01-01,Canada,"Câmbio (UMC/US$, média)",1.10474713237886
2015-01-01,Canada,"Câmbio (UMC/US$, média)",1.27878620362554
2016-01-01,Canada,"Câmbio (UMC/US$, média)",1.3256151637482
2017-01-01,Canada,"Câmbio (UMC/US$, média)",1.29793584646039
2018-01-01,Canada,"Câmbio (UMC/US$, média)",1.29581792813534
2019-01-01,Canada,"Câmbio (UMC/US$, média)",1.32679336266012
2020-01-01,Canada,"Câmbio (UMC/US$, média)",1.34115267222386
2021-01-01,Canada,"Câmbio (UMC/US$, média)",1.2538769021268
2022-01-01,Canada,"Câmbio (UMC/US$, média)",1.30155477474355
2023-01-01,Canada,"Câmbio (UMC/US$, média)",1.3499086407939
2006-01-01,Switzerland,"Câmbio (UMC/US$, média)",1.25384333333333
2007-01-01,Switzerland,"Câmbio (UMC/US$, média)",1.20036583333333
2008-01-01,Switzerland,"Câmbio (UMC/US$, média)",1.08309
2009-01-01,Switzerland,"Câmbio (UMC/US$, média)",1.08814169630268
2010-01-01,Switzerland,"Câmbio (UMC/US$, média)",1.04290564573352
2011-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.888042028223281
2012-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.937684480709349
2013-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.926903547758285
2014-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.916151047283613
2015-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.962381328004354
2016-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.985394394244834
2017-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.984691666666667
2018-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.977891666666667
2019-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.993709166666667
2020-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.938965
2021-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.913845833333333
2022-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.9548325
2023-01-01,Switzerland,"Câmbio (UMC/US$, média)",0.89849
2006-01-01,Cameroon,"Câmbio (UMC/US$, média)",522.425624895176
2007-01-01,Cameroon,"Câmbio (UMC/US$, média)",478.633718476363
2008-01-01,Cameroon,"Câmbio (UMC/US$, média)",446.000041432788
2009-01-01,Cameroon,"Câmbio (UMC/US$, média)",470.293423341398
2010-01-01,Cameroon,"Câmbio (UMC/US$, média)",494.794262222947
2011-01-01,Cameroon,"Câmbio (UMC/US$, média)",471.248625718937
2012-01-01,Cameroon,"Câmbio (UMC/US$, média)",510.556338454251
2013-01-01,Cameroon,"Câmbio (UMC/US$, média)",493.899623852237
2014-01-01,Cameroon,"Câmbio (UMC/US$, média)",493.757329875312
2015-01-01,Cameroon,"Câmbio (UMC/US$, média)",591.21169798261
2016-01-01,Cameroon,"Câmbio (UMC/US$, média)",592.605615063022
2017-01-01,Cameroon,"Câmbio (UMC/US$, média)",580.656749587858
2018-01-01,Cameroon,"Câmbio (UMC/US$, média)",555.446458398226
2019-01-01,Cameroon,"Câmbio (UMC/US$, média)",585.911013180369
2020-01-01,Cameroon,"Câmbio (UMC/US$, média)",575.586004510945
2021-01-01,Cameroon,"Câmbio (UMC/US$, média)",554.530675033104
2022-01-01,Cameroon,"Câmbio (UMC/US$, média)",623.759700911182
2023-01-01,Cameroon,"Câmbio (UMC/US$, média)",606.569750165917
2006-01-01,Costa Rica,"Câmbio (UMC/US$, média)",511.301817940348
2007-01-01,Costa Rica,"Câmbio (UMC/US$, média)",516.617390232975
2008-01-01,Costa Rica,"Câmbio (UMC/US$, média)",526.23551344086
2009-01-01,Costa Rica,"Câmbio (UMC/US$, média)",573.287956733231
2010-01-01,Costa Rica,"Câmbio (UMC/US$, média)",525.829200716846
2011-01-01,Costa Rica,"Câmbio (UMC/US$, média)",505.664239919355
2012-01-01,Costa Rica,"Câmbio (UMC/US$, média)",502.901461981567
2013-01-01,Costa Rica,"Câmbio (UMC/US$, média)",499.766832565284
2014-01-01,Costa Rica,"Câmbio (UMC/US$, média)",538.317200279058
2015-01-01,Costa Rica,"Câmbio (UMC/US$, média)",534.565769969278
2016-01-01,Costa Rica,"Câmbio (UMC/US$, média)",544.73936722902
2017-01-01,Costa Rica,"Câmbio (UMC/US$, média)",567.51309030978
2018-01-01,Costa Rica,"Câmbio (UMC/US$, média)",576.97250124808
2019-01-01,Costa Rica,"Câmbio (UMC/US$, média)",587.294595686124
2020-01-01,Costa Rica,"Câmbio (UMC/US$, média)",584.900854962304
2021-01-01,Costa Rica,"Câmbio (UMC/US$, média)",620.784720014081
2022-01-01,Costa Rica,"Câmbio (UMC/US$, média)",647.135817631363
2023-01-01,Costa Rica,"Câmbio (UMC/US$, média)",544.050775505632
2006-01-01,Germany,"Câmbio (UMC/US$, média)",0.796432730949096
2007-01-01,Germany,"Câmbio (UMC/US$, média)",0.729672399984088
2008-01-01,Germany,"Câmbio (UMC/US$, média)",0.679922680042729
2009-01-01,Germany,"Câmbio (UMC/US$, média)",0.716957702016136
2010-01-01,Germany,"Câmbio (UMC/US$, média)",0.754308990105979
2011-01-01,Germany,"Câmbio (UMC/US$, média)",0.718413898653322
2012-01-01,Germany,"Câmbio (UMC/US$, média)",0.778338120416812
2013-01-01,Germany,"Câmbio (UMC/US$, média)",0.752945122702002
2014-01-01,Germany,"Câmbio (UMC/US$, média)",0.752728196932591
2015-01-01,Germany,"Câmbio (UMC/US$, média)",0.901296423367096
2016-01-01,Germany,"Câmbio (UMC/US$, média)",0.903421436257288
2017-01-01,Germany,"Câmbio (UMC/US$, média)",0.88520550826938
2018-01-01,Germany,"Câmbio (UMC/US$, média)",0.846772667108096
2019-01-01,Germany,"Câmbio (UMC/US$, média)",0.893276257067393
2020-01-01,Germany,"Câmbio (UMC/US$, média)",0.875506396987983
2021-01-01,Germany,"Câmbio (UMC/US$, média)",0.845494138890436
2022-01-01,Germany,"Câmbio (UMC/US$, média)",0.949623753156941
2023-01-01,Germany,"Câmbio (UMC/US$, média)",0.924839558470698
2006-01-01,Denmark,"Câmbio (UMC/US$, média)",5.94677833333333
2007-01-01,Denmark,"Câmbio (UMC/US$, média)",5.44370083333333
2008-01-01,Denmark,"Câmbio (UMC/US$, média)",5.09813083333333
2009-01-01,Denmark,"Câmbio (UMC/US$, média)",5.36086666666667
2010-01-01,Denmark,"Câmbio (UMC/US$, média)",5.624075
2011-01-01,Denmark,"Câmbio (UMC/US$, média)",5.36871153508772
2012-01-01,Denmark,"Câmbio (UMC/US$, média)",5.79247553703916
2013-01-01,Denmark,"Câmbio (UMC/US$, média)",5.61631168617622
2014-01-01,Denmark,"Câmbio (UMC/US$, média)",5.61246666666667
2015-01-01,Denmark,"Câmbio (UMC/US$, média)",6.7279068312963
2016-01-01,Denmark,"Câmbio (UMC/US$, média)",6.73171825724638
2017-01-01,Denmark,"Câmbio (UMC/US$, média)",6.60289346561404
2018-01-01,Denmark,"Câmbio (UMC/US$, média)",6.31461878666667
2019-01-01,Denmark,"Câmbio (UMC/US$, média)",6.669446615
2020-01-01,Denmark,"Câmbio (UMC/US$, média)",6.54215220416667
2021-01-01,Denmark,"Câmbio (UMC/US$, média)",6.2871130825
2022-01-01,Denmark,"Câmbio (UMC/US$, média)",7.0761518625
2023-01-01,Denmark,"Câmbio (UMC/US$, média)",6.88970258583333
2006-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2007-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2008-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2009-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2010-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2011-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2012-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2013-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2014-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2015-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2016-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2017-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2018-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2019-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2020-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2021-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2022-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2023-01-01,Ecuador,"Câmbio (UMC/US$, média)",1.0
2006-01-01,Euro area,"Câmbio (UMC/US$, média)",0.796432730949102
2007-01-01,Euro area,"Câmbio (UMC/US$, média)",0.729672399984083
2008-01-01,Euro area,"Câmbio (UMC/US$, média)",0.679922680042729
2009-01-01,Euro area,"Câmbio (UMC/US$, média)",0.716957702016136
2010-01-01,Euro area,"Câmbio (UMC/US$, média)",0.754308990105961
2011-01-01,Euro area,"Câmbio (UMC/US$, média)",0.718413898653317
2012-01-01,Euro area,"Câmbio (UMC/US$, média)",0.778338120416812
2013-01-01,Euro area,"Câmbio (UMC/US$, média)",0.752945122701996
2014-01-01,Euro area,"Câmbio (UMC/US$, média)",0.752728196932603
2015-01-01,Euro area,"Câmbio (UMC/US$, média)",0.901296423367096
2016-01-01,Euro area,"Câmbio (UMC/US$, média)",0.903421436257263
2017-01-01,Euro area,"Câmbio (UMC/US$, média)",0.885205508269372
2018-01-01,Euro area,"Câmbio (UMC/US$, média)",0.846772667108111
2019-01-01,Euro area,"Câmbio (UMC/US$, média)",0.893276257067409
2020-01-01,Euro area,"Câmbio (UMC/US$, média)",0.875506396987998
2021-01-01,Euro area,"Câmbio (UMC/US$, média)",0.84549413889045
